TrainID,Axle,State,Side,Wheel Diameter,Flange Height,Flange Thickness,QR
CMRLTR21,L9-R9,BEFORE,LH,843.64,37.84,30.43,2.93
CMRLTR21,L9-R9,BEFORE,RH,842.83,38.29,33.42,7.0
CMRLTR21,L9-R9,AFTER,LH,837.5,29.01,31.98,10.44
CMRLTR21,L9-R9,AFTER,RH,837.23,28.99,31.95,10.08
CMRLTR21,L10-R10,BEFORE,LH,844.16,38.24,30.96,2.79
CMRLTR21,L10-R10,BEFORE,RH,844.54,37.31,33.01,6.2
CMRLTR21,L10-R10,AFTER,LH,838.46,29.04,32.01,10.03
CMRLTR21,L10-R10,AFTER,RH,838.06,28.96,31.98,10.03
CMRLTR21,L11-R11,BEFORE,LH,846.65,36.22,31.45,2.89
CMRLTR21,L11-R11,BEFORE,RH,847.21,35.94,33.61,7.13
CMRLTR21,L11-R11,AFTER,LH,837.88,29.03,31.98,10.04
CMRLTR21,L11-R11,AFTER,RH,837.72,29.01,31.97,10.06
CMRLTR21,L12-R12,BEFORE,LH,847.91,35.8,31.15,3.02
CMRLTR21,L12-R12,BEFORE,RH,849.03,34.94,33.13,6.84
CMRLTR21,L12-R12,AFTER,LH,837.46,29.0,31.96,10.05
CMRLTR21,L12-R12,AFTER,RH,837.43,28.98,32.0,10.03
CMRLTR21,L13-R13,BEFORE,LH,846.68,36.37,30.67,3.0
CMRLTR21,L13-R13,BEFORE,RH,847.48,35.64,32.73,6.72
CMRLTR21,L13-R13,AFTER,LH,840.66,29.01,32.03,10.01
CMRLTR21,L13-R13,AFTER,RH,840.37,28.97,32.05,9.73
CMRLTR21,L14-R14,BEFORE,LH,848.23,35.53,31.48,3.34
CMRLTR21,L14-R14,BEFORE,RH,847.09,35.75,32.71,6.29
CMRLTR21,L14-R14,AFTER,LH,840.94,29.01,32.09,10.03
CMRLTR21,L14-R14,AFTER,RH,840.73,29.05,31.95,9.69
CMRLTR21,L15-R15,BEFORE,LH,847.91,35.8,31.15,3.02
CMRLTR21,L15-R15,BEFORE,RH,849.03,34.94,33.13,6.84
CMRLTR21,L15-R15,AFTER,LH,839.1,29.09,31.99,10.38
CMRLTR21,L15-R15,AFTER,RH,839.04,29.03,31.92,10.04
CMRLTR21,L16-R16,BEFORE,LH,849.26,35.29,29.67,3.11
CMRLTR21,L16-R16,BEFORE,RH,848.98,35.09,31.98,6.45
CMRLTR21,L16-R16,AFTER,LH,838.5,29.01,31.96,10.03
CMRLTR21,L16-R16,AFTER,RH,838.44,28.94,31.96,10.03
CMRLTR21,R8-L8,BEFORE,LH,847.13,35.99,29.84,2.93
CMRLTR21,R8-L8,BEFORE,RH,848.75,35.09,32.26,6.63
CMRLTR21,R8-L8,AFTER,LH,835.15,29.05,32.01,10.38
CMRLTR21,R8-L8,AFTER,RH,835.23,29.02,31.98,10.01
CMRLTR21,R7-L7,BEFORE,LH,847.64,35.82,30.77,2.94
CMRLTR21,R7-L7,BEFORE,RH,848.01,35.38,32.39,6.1
CMRLTR21,R7-L7,AFTER,LH,836.0,29.05,32.02,10.32
CMRLTR21,R7-L7,AFTER,RH,836.09,29.03,31.98,10.04
CMRLTR21,R6-L6,BEFORE,LH,845.68,36.65,30.58,2.68
CMRLTR21,R6-L6,BEFORE,RH,847.07,35.9,33.28,6.82
CMRLTR21,R6-L6,AFTER,LH,837.06,28.99,31.92,10.37
CMRLTR21,R6-L6,AFTER,RH,837.14,28.94,31.95,10.03
CMRLTR21,R5-L5,BEFORE,LH,844.95,37.12,29.48,2.82
CMRLTR21,R5-L5,BEFORE,RH,847.07,36.1,32.25,6.49
CMRLTR21,R5-L5,AFTER,LH,836.56,29.0,31.94,10.37
CMRLTR21,R5-L5,AFTER,RH,836.39,28.94,31.92,10.02
CMRLTR21,R4-L4,BEFORE,LH,846.1,36.53,30.81,3.23
CMRLTR21,R4-L4,BEFORE,RH,844.59,37.76,33.07,6.86
CMRLTR21,R4-L4,AFTER,LH,835.86,29.0,31.92,10.36
CMRLTR21,R4-L4,AFTER,RH,835.96,28.94,31.95,9.99
CMRLTR21,R3-L3,BEFORE,LH,845.6,36.63,31.31,2.89
CMRLTR21,R3-L3,BEFORE,RH,845.43,36.47,32.57,5.79
CMRLTR21,R3-L3,AFTER,LH,835.62,28.95,31.95,10.32
CMRLTR21,R3-L3,AFTER,RH,835.69,28.99,31.99,10.06
CMRLTR21,R2-L2,BEFORE,LH,843.9,37.76,32.43,3.38
CMRLTR21,R2-L2,BEFORE,RH,840.16,39.34,34.15,7.04
CMRLTR21,R2-L2,AFTER,LH,835.03,29.01,31.98,10.18
CMRLTR21,R2-L2,AFTER,RH,835.33,28.96,31.94,9.84
CMRLTR21,R1-L1,BEFORE,LH,843.92,37.76,30.56,2.89
CMRLTR21,R1-L1,BEFORE,RH,843.87,37.07,32.1,6.1
CMRLTR21,R1-L1,AFTER,LH,835.31,28.96,32.03,9.91
CMRLTR21,R1-L1,AFTER,RH,835.48,28.93,32.06,9.67
